DATE,LEVEL,STATE_FIPS,COUNTY_FIPS,STATE_NAME,COUNTY_NAME,TOTAL_CASES,TOTAL_DEATHS,TOTAL_INFECTED_PER_K,TOTAL_DEATHS_PER_K,NEW_CASES,NEW_DEATHS,AVG_NEW_CASES,AVG_NEW_DEATHS,AVG_INFECTION_RATE,AVG_DEATH_RATE,LATEST_DATA_IND,POPULATION
2020-03-28,County,27,083,Minnesota,Lyon,1,0,0.03925571170605323,0,1,0,NA,NA,NA,NA,1,25474
2020-03-27,County,27,087,Minnesota,Mahnomen,1,0,0.1809299800977022,0,1,0,NA,NA,NA,NA,0,5527
2020-03-28,County,27,087,Minnesota,Mahnomen,1,0,0.1809299800977022,0,0,0,NA,NA,NA,NA,0,5527
2020-03-29,County,27,087,Minnesota,Mahnomen,1,0,0.1809299800977022,0,0,0,NA,NA,NA,NA,0,5527
2020-03-30,County,27,087,Minnesota,Mahnomen,1,0,0.1809299800977022,0,0,0,NA,NA,NA,NA,1,5527
2020-03-17,County,27,091,Minnesota,Martin,2,0,0.10161052685058172,0,2,0,NA,NA,NA,NA,0,19683
2020-03-18,County,27,091,Minnesota,Martin,3,0,0.15241579027587257,0,1,0,NA,NA,NA,NA,0,19683
2020-03-19,County,27,091,Minnesota,Martin,3,0,0.15241579027587257,0,0,0,NA,NA,NA,NA,0,19683
2020-03-20,County,27,091,Minnesota,Martin,4,0,0.20322105370116345,0,1,0,NA,NA,NA,NA,0,19683
2020-03-21,County,27,091,Minnesota,Martin,5,0,0.2540263171264543,0,1,0,NA,NA,NA,NA,0,19683
2020-03-22,County,27,091,Minnesota,Martin,8,0,0.4064421074023269,0,3,0,NA,NA,NA,NA,0,19683
2020-03-23,County,27,091,Minnesota,Martin,8,0,0.4064421074023269,0,0,0,1.1428571428571428,0,14.285714285714285,0,0,19683
2020-03-24,County,27,091,Minnesota,Martin,8,0,0.4064421074023269,0,0,0,0.8571428571428571,0,10.714285714285714,0,0,19683
2020-03-25,County,27,091,Minnesota,Martin,10,0,0.5080526342529086,0,2,0,1,0,10,0,0,19683
2020-03-26,County,27,091,Minnesota,Martin,12,0,0.6096631611034903,0,2,0,1.2857142857142858,0,10.714285714285715,0,0,19683
2020-03-27,County,27,091,Minnesota,Martin,18,1,0.9144947416552355,0.05080526342529086,6,1,2,0.14285714285714285,11.11111111111111,0.7936507936507936,0,19683
2020-03-28,County,27,091,Minnesota,Martin,19,1,0.9653000050805264,0.05080526342529086,1,0,2,0.14285714285714285,10.526315789473685,0.7518796992481203,0,19683
2020-03-29,County,27,091,Minnesota,Martin,21,2,1.066910531931108,0.10161052685058172,2,1,1.8571428571428572,0.2857142857142857,8.843537414965986,1.3605442176870748,0,19683
2020-03-30,County,27,091,Minnesota,Martin,23,2,1.1685210587816899,0.10161052685058172,2,0,2.142857142857143,0.2857142857142857,9.316770186335404,1.2422360248447204,1,19683
2020-03-30,County,27,093,Minnesota,Meeker,1,0,0.04306261303935923,0,1,0,NA,NA,NA,NA,1,23222
2020-03-19,County,27,099,Minnesota,Mower,1,0,0.0249613099695472,0,1,0,NA,NA,NA,NA,0,40062
2020-03-20,County,27,099,Minnesota,Mower,1,0,0.0249613099695472,0,0,0,NA,NA,NA,NA,0,40062
2020-03-21,County,27,099,Minnesota,Mower,3,0,0.07488392990864161,0,2,0,NA,NA,NA,NA,0,40062
2020-03-22,County,27,099,Minnesota,Mower,6,0,0.14976785981728322,0,3,0,NA,NA,NA,NA,0,40062
2020-03-23,County,27,099,Minnesota,Mower,6,0,0.14976785981728322,0,0,0,NA,NA,NA,NA,0,40062
2020-03-24,County,27,099,Minnesota,Mower,6,0,0.14976785981728322,0,0,0,NA,NA,NA,NA,0,40062
2020-03-25,County,27,099,Minnesota,Mower,6,0,0.14976785981728322,0,0,0,0.8571428571428571,0,14.285714285714285,0,0,40062
2020-03-26,County,27,099,Minnesota,Mower,10,0,0.24961309969547202,0,4,0,1.2857142857142858,0,12.857142857142858,0,0,40062
2020-03-27,County,27,099,Minnesota,Mower,10,0,0.24961309969547202,0,0,0,1.2857142857142858,0,12.857142857142858,0,0,40062
2020-03-28,County,27,099,Minnesota,Mower,11,0,0.2745744096650192,0,1,0,1.1428571428571428,0,10.38961038961039,0,0,40062
2020-03-29,County,27,099,Minnesota,Mower,11,0,0.2745744096650192,0,0,0,0.7142857142857143,0,6.4935064935064934,0,0,40062
2020-03-30,County,27,099,Minnesota,Mower,12,0,0.29953571963456643,0,1,0,0.8571428571428571,0,7.142857142857142,0,1,40062
2020-03-17,County,27,103,Minnesota,Nicollet,1,0,0.02917663535041139,0,1,0,NA,NA,NA,NA,0,34274
2020-03-18,County,27,103,Minnesota,Nicollet,2,0,0.05835327070082278,0,1,0,NA,NA,NA,NA,0,34274
2020-03-19,County,27,103,Minnesota,Nicollet,2,0,0.05835327070082278,0,0,0,NA,NA,NA,NA,0,34274
2020-03-20,County,27,103,Minnesota,Nicollet,2,0,0.05835327070082278,0,0,0,NA,NA,NA,NA,0,34274
2020-03-21,County,27,103,Minnesota,Nicollet,2,0,0.05835327070082278,0,0,0,NA,NA,NA,NA,0,34274
2020-03-22,County,27,103,Minnesota,Nicollet,3,0,0.08752990605123417,0,1,0,NA,NA,NA,NA,0,34274
2020-03-23,County,27,103,Minnesota,Nicollet,3,0,0.08752990605123417,0,0,0,0.42857142857142855,0,14.285714285714285,0,0,34274
2020-03-24,County,27,103,Minnesota,Nicollet,3,0,0.08752990605123417,0,0,0,0.2857142857142857,0,9.523809523809524,0,0,34274
2020-03-25,County,27,103,Minnesota,Nicollet,3,0,0.08752990605123417,0,0,0,0.14285714285714285,0,4.761904761904762,0,0,34274
2020-03-26,County,27,103,Minnesota,Nicollet,3,0,0.08752990605123417,0,0,0,0.14285714285714285,0,4.761904761904762,0,0,34274
2020-03-27,County,27,103,Minnesota,Nicollet,3,0,0.08752990605123417,0,0,0,0.14285714285714285,0,4.761904761904762,0,0,34274
2020-03-28,County,27,103,Minnesota,Nicollet,3,0,0.08752990605123417,0,0,0,0.14285714285714285,0,4.761904761904762,0,0,34274
2020-03-29,County,27,103,Minnesota,Nicollet,3,0,0.08752990605123417,0,0,0,0,0,0,0,0,34274
2020-03-30,County,27,103,Minnesota,Nicollet,3,0,0.08752990605123417,0,0,0,0,0,0,0,1,34274
2020-03-11,County,27,109,Minnesota,Olmsted,1,0,0.006317398747891568,0,1,0,NA,NA,NA,NA,0,158293
2020-03-12,County,27,109,Minnesota,Olmsted,1,0,0.006317398747891568,0,0,0,NA,NA,NA,NA,0,158293
2020-03-13,County,27,109,Minnesota,Olmsted,1,0,0.006317398747891568,0,0,0,NA,NA,NA,NA,0,158293
2020-03-14,County,27,109,Minnesota,Olmsted,1,0,0.006317398747891568,0,0,0,NA,NA,NA,NA,0,158293
2020-03-15,County,27,109,Minnesota,Olmsted,2,0,0.012634797495783136,0,1,0,NA,NA,NA,NA,0,158293
2020-03-16,County,27,109,Minnesota,Olmsted,3,0,0.018952196243674703,0,1,0,NA,NA,NA,NA,0,158293
2020-03-17,County,27,109,Minnesota,Olmsted,3,0,0.018952196243674703,0,0,0,0.42857142857142855,0,14.285714285714285,0,0,158293
2020-03-18,County,27,109,Minnesota,Olmsted,6,0,0.037904392487349406,0,3,0,0.7142857142857143,0,11.904761904761905,0,0,158293
2020-03-19,County,27,109,Minnesota,Olmsted,6,0,0.037904392487349406,0,0,0,0.7142857142857143,0,11.904761904761905,0,0,158293
2020-03-20,County,27,109,Minnesota,Olmsted,11,0,0.06949138622680726,0,5,0,1.4285714285714286,0,12.987012987012987,0,0,158293
2020-03-21,County,27,109,Minnesota,Olmsted,12,0,0.07580878497469881,0,1,0,1.5714285714285714,0,13.095238095238095,0,0,158293
2020-03-22,County,27,109,Minnesota,Olmsted,14,0,0.08844358247048195,0,2,0,1.7142857142857142,0,12.244897959183673,0,0,158293
2020-03-23,County,27,109,Minnesota,Olmsted,16,0,0.10107837996626509,0,2,0,1.8571428571428572,0,11.607142857142858,0,0,158293
2020-03-24,County,27,109,Minnesota,Olmsted,18,0,0.11371317746204823,0,2,0,2.142857142857143,0,11.904761904761905,0,0,158293
2020-03-25,County,27,109,Minnesota,Olmsted,21,0,0.13266537370572293,0,3,0,2.142857142857143,0,10.204081632653061,0,0,158293
2020-03-26,County,27,109,Minnesota,Olmsted,29,0,0.1832045636888555,0,8,0,3.2857142857142856,0,11.330049261083744,0,0,158293
2020-03-27,County,27,109,Minnesota,Olmsted,34,0,0.21479155742831332,0,5,0,3.2857142857142856,0,9.663865546218487,0,0,158293
2020-03-28,County,27,109,Minnesota,Olmsted,37,0,0.23374375367198802,0,3,0,3.5714285714285716,0,9.652509652509654,0,0,158293
2020-03-29,County,27,109,Minnesota,Olmsted,47,0,0.2969177411509037,0,10,0,4.714285714285714,0,10.030395136778116,0,0,158293
2020-03-30,County,27,109,Minnesota,Olmsted,51,0,0.32218733614246997,0,4,0,5,0,9.803921568627452,0,1,158293
2020-03-29,County,27,111,Minnesota,Otter Tail,1,0,0.017022435570081366,0,1,0,NA,NA,NA,NA,0,58746
2020-03-30,County,27,111,Minnesota,Otter Tail,1,0,0.017022435570081366,0,0,0,NA,NA,NA,NA,1,58746
2020-03-06,County,27,123,Minnesota,Ramsey,1,0,0.0018171212801255995,0,1,0,NA,NA,NA,NA,0,550321
2020-03-07,County,27,123,Minnesota,Ramsey,1,0,0.0018171212801255995,0,0,0,NA,NA,NA,NA,0,550321
2020-03-08,County,27,123,Minnesota,Ramsey,1,0,0.0018171212801255995,0,0,0,NA,NA,NA,NA,0,550321
2020-03-09,County,27,123,Minnesota,Ramsey,1,0,0.0018171212801255995,0,0,0,NA,NA,NA,NA,0,550321
2020-03-10,County,27,123,Minnesota,Ramsey,1,0,0.0018171212801255995,0,0,0,NA,NA,NA,NA,0,550321
2020-03-11,County,27,123,Minnesota,Ramsey,2,0,0.003634242560251199,0,1,0,NA,NA,NA,NA,0,550321
2020-03-12,County,27,123,Minnesota,Ramsey,2,0,0.003634242560251199,0,0,0,0.2857142857142857,0,14.285714285714285,0,0,550321
2020-03-13,County,27,123,Minnesota,Ramsey,3,0,0.005451363840376798,0,1,0,0.2857142857142857,0,9.523809523809524,0,0,550321
2020-03-14,County,27,123,Minnesota,Ramsey,4,0,0.007268485120502398,0,1,0,0.42857142857142855,0,10.714285714285714,0,0,550321
2020-03-15,County,27,123,Minnesota,Ramsey,8,0,0.014536970241004796,0,4,0,1,0,12.5,0,0,550321
2020-03-16,County,27,123,Minnesota,Ramsey,8,0,0.014536970241004796,0,0,0,1,0,12.5,0,0,550321
2020-03-17,County,27,123,Minnesota,Ramsey,8,0,0.014536970241004796,0,0,0,1,0,12.5,0,0,550321
2020-03-18,County,27,123,Minnesota,Ramsey,8,0,0.014536970241004796,0,0,0,0.8571428571428571,0,10.714285714285714,0,0,550321
2020-03-19,County,27,123,Minnesota,Ramsey,12,0,0.021805455361507194,0,4,0,1.4285714285714286,0,11.904761904761905,0,0,550321
2020-03-20,County,27,123,Minnesota,Ramsey,16,0,0.02907394048200959,0,4,0,1.8571428571428572,0,11.607142857142858,0,0,550321
2020-03-21,County,27,123,Minnesota,Ramsey,17,1,0.03089106176213519,0.0018171212801255995,1,1,1.8571428571428572,0.14285714285714285,10.92436974789916,0.8403361344537814,0,550321
2020-03-22,County,27,123,Minnesota,Ramsey,18,1,0.03270818304226079,0.0018171212801255995,1,0,1.4285714285714286,0.14285714285714285,7.936507936507937,0.7936507936507936,0,550321
2020-03-23,County,27,123,Minnesota,Ramsey,24,1,0.04361091072301439,0.0018171212801255995,6,0,2.2857142857142856,0.14285714285714285,9.523809523809524,0.5952380952380952,0,550321
2020-03-24,County,27,123,Minnesota,Ramsey,26,1,0.04724515328326558,0.0018171212801255995,2,0,2.5714285714285716,0.14285714285714285,9.89010989010989,0.5494505494505494,0,550321
2020-03-25,County,27,123,Minnesota,Ramsey,27,1,0.049062274563391184,0.0018171212801255995,1,0,2.7142857142857144,0.14285714285714285,10.052910052910054,0.5291005291005291,0,550321
2020-03-26,County,27,123,Minnesota,Ramsey,32,1,0.05814788096401918,0.0018171212801255995,5,0,2.857142857142857,0.14285714285714285,8.928571428571429,0.4464285714285714,0,550321
2020-03-27,County,27,123,Minnesota,Ramsey,34,1,0.06178212352427038,0.0018171212801255995,2,0,2.5714285714285716,0.14285714285714285,7.563025210084034,0.4201680672268907,0,550321
2020-03-28,County,27,123,Minnesota,Ramsey,42,2,0.07631909376527518,0.003634242560251199,8,1,3.5714285714285716,0.14285714285714285,8.503401360544219,0.3401360544217687,0,550321
2020-03-29,County,27,123,Minnesota,Ramsey,46,2,0.08358757888577757,0.003634242560251199,4,0,4,0.14285714285714285,8.695652173913043,0.3105590062111801,0,550321
2020-03-30,County,27,123,Minnesota,Ramsey,50,2,0.09085606400627998,0.003634242560251199,4,0,3.7142857142857144,0.14285714285714285,7.428571428571429,0.2857142857142857,1,550321
2020-03-14,County,27,129,Minnesota,Renville,1,0,0.06873797085510036,0,1,0,NA,NA,NA,NA,0,14548
2020-03-15,County,27,129,Minnesota,Renville,1,0,0.06873797085510036,0,0,0,NA,NA,NA,NA,0,14548
2020-03-16,County,27,129,Minnesota,Renville,1,0,0.06873797085510036,0,0,0,NA,NA,NA,NA,0,14548
2020-03-17,County,27,129,Minnesota,Renville,1,0,0.06873797085510036,0,0,0,NA,NA,NA,NA,0,14548
2020-03-18,County,27,129,Minnesota,Renville,1,0,0.06873797085510036,0,0,0,NA,NA,NA,NA,0,14548
2020-03-19,County,27,129,Minnesota,Renville,1,0,0.06873797085510036,0,0,0,NA,NA,NA,NA,0,14548
2020-03-20,County,27,129,Minnesota,Renville,1,0,0.06873797085510036,0,0,0,0.14285714285714285,0,14.285714285714285,0,0,14548
2020-03-21,County,27,129,Minnesota,Renville,1,0,0.06873797085510036,0,0,0,0,0,0,0,0,14548
2020-03-22,County,27,129,Minnesota,Renville,1,0,0.06873797085510036,0,0,0,0,0,0,0,0,14548
2020-03-23,County,27,129,Minnesota,Renville,1,0,0.06873797085510036,0,0,0,0,0,0,0,0,14548
2020-03-24,County,27,129,Minnesota,Renville,1,0,0.06873797085510036,0,0,0,0,0,0,0,0,14548
2020-03-25,County,27,129,Minnesota,Renville,1,0,0.06873797085510036,0,0,0,0,0,0,0,0,14548
2020-03-26,County,27,129,Minnesota,Renville,1,0,0.06873797085510036,0,0,0,0,0,0,0,0,14548
2020-03-27,County,27,129,Minnesota,Renville,1,0,0.06873797085510036,0,0,0,0,0,0,0,0,14548
2020-03-28,County,27,129,Minnesota,Renville,1,0,0.06873797085510036,0,0,0,0,0,0,0,0,14548
2020-03-29,County,27,129,Minnesota,Renville,1,0,0.06873797085510036,0,0,0,0,0,0,0,0,14548
2020-03-30,County,27,129,Minnesota,Renville,1,0,0.06873797085510036,0,0,0,0,0,0,0,1,14548
2020-03-18,County,27,131,Minnesota,Rice,1,0,0.01493161321149137,0,1,0,NA,NA,NA,NA,0,66972
2020-03-19,County,27,131,Minnesota,Rice,1,0,0.01493161321149137,0,0,0,NA,NA,NA,NA,0,66972
2020-03-20,County,27,131,Minnesota,Rice,1,0,0.01493161321149137,0,0,0,NA,NA,NA,NA,0,66972
2020-03-21,County,27,131,Minnesota,Rice,1,0,0.01493161321149137,0,0,0,NA,NA,NA,NA,0,66972
2020-03-22,County,27,131,Minnesota,Rice,1,0,0.01493161321149137,0,0,0,NA,NA,NA,NA,0,66972
2020-03-23,County,27,131,Minnesota,Rice,2,0,0.02986322642298274,0,1,0,NA,NA,NA,NA,0,66972
2020-03-24,County,27,131,Minnesota,Rice,2,0,0.02986322642298274,0,0,0,0.2857142857142857,0,14.285714285714285,0,0,66972
2020-03-25,County,27,131,Minnesota,Rice,2,0,0.02986322642298274,0,0,0,0.14285714285714285,0,7.142857142857142,0,0,66972
2020-03-26,County,27,131,Minnesota,Rice,2,0,0.02986322642298274,0,0,0,0.14285714285714285,0,7.142857142857142,0,0,66972
2020-03-27,County,27,131,Minnesota,Rice,2,0,0.02986322642298274,0,0,0,0.14285714285714285,0,7.142857142857142,0,0,66972
2020-03-28,County,27,131,Minnesota,Rice,3,0,0.04479483963447411,0,1,0,0.2857142857142857,0,9.523809523809524,0,0,66972
2020-03-29,County,27,131,Minnesota,Rice,3,0,0.04479483963447411,0,0,0,0.2857142857142857,0,9.523809523809524,0,0,66972
2020-03-30,County,27,131,Minnesota,Rice,3,0,0.04479483963447411,0,0,0,0.14285714285714285,0,4.761904761904762,0,1,66972
2020-03-21,County,27,137,Minnesota,St. Louis,1,0,0.0050233586175717085,0,1,0,NA,NA,NA,NA,0,199070
2020-03-22,County,27,137,Minnesota,St. Louis,1,0,0.0050233586175717085,0,0,0,NA,NA,NA,NA,0,199070
2020-03-23,County,27,137,Minnesota,St. Louis,2,0,0.010046717235143417,0,1,0,NA,NA,NA,NA,0,199070
2020-03-24,County,27,137,Minnesota,St. Louis,2,0,0.010046717235143417,0,0,0,NA,NA,NA,NA,0,199070
2020-03-25,County,27,137,Minnesota,St. Louis,3,0,0.015070075852715125,0,1,0,NA,NA,NA,NA,0,199070
2020-03-26,County,27,137,Minnesota,St. Louis,5,0,0.025116793087858542,0,2,0,NA,NA,NA,NA,0,199070
2020-03-27,County,27,137,Minnesota,St. Louis,5,0,0.025116793087858542,0,0,0,0.7142857142857143,0,14.285714285714286,0,0,199070
2020-03-28,County,27,137,Minnesota,St. Louis,5,0,0.025116793087858542,0,0,0,0.5714285714285714,0,11.428571428571427,0,0,199070
2020-03-29,County,27,137,Minnesota,St. Louis,10,0,0.050233586175717083,0,5,0,1.2857142857142858,0,12.857142857142858,0,0,199070
2020-03-30,County,27,137,Minnesota,St. Louis,12,0,0.0602803034108605,0,2,0,1.4285714285714286,0,11.904761904761905,0,1,199070
2020-03-19,County,27,139,Minnesota,Scott,1,0,0.0067108238878487115,0,1,0,NA,NA,NA,NA,0,149013
2020-03-20,County,27,139,Minnesota,Scott,2,0,0.013421647775697423,0,1,0,NA,NA,NA,NA,0,149013
2020-03-21,County,27,139,Minnesota,Scott,2,0,0.013421647775697423,0,0,0,NA,NA,NA,NA,0,149013
2020-03-22,County,27,139,Minnesota,Scott,3,0,0.020132471663546134,0,1,0,NA,NA,NA,NA,0,149013
2020-03-23,County,27,139,Minnesota,Scott,5,0,0.03355411943924356,0,2,0,NA,NA,NA,NA,0,149013
2020-03-24,County,27,139,Minnesota,Scott,5,0,0.03355411943924356,0,0,0,NA,NA,NA,NA,0,149013
2020-03-25,County,27,139,Minnesota,Scott,6,0,0.04026494332709227,0,1,0,0.8571428571428571,0,14.285714285714285,0,0,149013
2020-03-26,County,27,139,Minnesota,Scott,6,0,0.04026494332709227,0,0,0,0.7142857142857143,0,11.904761904761905,0,0,149013
2020-03-27,County,27,139,Minnesota,Scott,7,0,0.046975767214940976,0,1,0,0.7142857142857143,0,10.204081632653061,0,0,149013
2020-03-28,County,27,139,Minnesota,Scott,8,0,0.05368659110278969,0,1,0,0.8571428571428571,0,10.714285714285714,0,0,149013
2020-03-29,County,27,139,Minnesota,Scott,9,0,0.0603974149906384,0,1,0,0.8571428571428571,0,9.523809523809524,0,0,149013
2020-03-30,County,27,139,Minnesota,Scott,10,0,0.06710823887848712,0,1,0,0.7142857142857143,0,7.142857142857143,0,1,149013
2020-03-23,County,27,141,Minnesota,Sherburne,1,0,0.010284045332071824,0,1,0,NA,NA,NA,NA,0,97238
2020-03-24,County,27,141,Minnesota,Sherburne,1,0,0.010284045332071824,0,0,0,NA,NA,NA,NA,0,97238
2020-03-25,County,27,141,Minnesota,Sherburne,1,0,0.010284045332071824,0,0,0,NA,NA,NA,NA,0,97238
2020-03-26,County,27,141,Minnesota,Sherburne,1,0,0.010284045332071824,0,0,0,NA,NA,NA,NA,0,97238
2020-03-27,County,27,141,Minnesota,Sherburne,3,0,0.03085213599621547,0,2,0,NA,NA,NA,NA,0,97238
2020-03-28,County,27,141,Minnesota,Sherburne,5,0,0.05142022666035912,0,2,0,NA,NA,NA,NA,0,97238
2020-03-29,County,27,141,Minnesota,Sherburne,5,0,0.05142022666035912,0,0,0,0.7142857142857143,0,14.285714285714286,0,0,97238
2020-03-30,County,27,141,Minnesota,Sherburne,7,0,0.07198831732450277,0,2,0,0.8571428571428571,0,12.244897959183673,0,1,97238
2020-03-26,County,27,143,Minnesota,Sibley,1,0,0.06727211570803902,0,1,0,NA,NA,NA,NA,0,14865
2020-03-27,County,27,143,Minnesota,Sibley,1,0,0.06727211570803902,0,0,0,NA,NA,NA,NA,0,14865
2020-03-28,County,27,143,Minnesota,Sibley,1,0,0.06727211570803902,0,0,0,NA,NA,NA,NA,0,14865
2020-03-29,County,27,143,Minnesota,Sibley,1,0,0.06727211570803902,0,0,0,NA,NA,NA,NA,0,14865
2020-03-30,County,27,143,Minnesota,Sibley,1,0,0.06727211570803902,0,0,0,NA,NA,NA,NA,1,14865
2020-03-12,County,27,145,Minnesota,Stearns,2,0,0.012416576129132391,0,2,0,NA,NA,NA,NA,0,161075
2020-03-13,County,27,145,Minnesota,Stearns,2,0,0.012416576129132391,0,0,0,NA,NA,NA,NA,0,161075
2020-03-14,County,27,145,Minnesota,Stearns,3,0,0.018624864193698586,0,1,0,NA,NA,NA,NA,0,161075
2020-03-15,County,27,145,Minnesota,Stearns,3,0,0.018624864193698586,0,0,0,NA,NA,NA,NA,0,161075
2020-03-16,County,27,145,Minnesota,Stearns,3,0,0.018624864193698586,0,0,0,NA,NA,NA,NA,0,161075
2020-03-17,County,27,145,Minnesota,Stearns,3,0,0.018624864193698586,0,0,0,NA,NA,NA,NA,0,161075
2020-03-18,County,27,145,Minnesota,Stearns,3,0,0.018624864193698586,0,0,0,0.42857142857142855,0,14.285714285714285,0,0,161075
2020-03-19,County,27,145,Minnesota,Stearns,4,0,0.024833152258264782,0,1,0,0.2857142857142857,0,7.142857142857142,0,0,161075
2020-03-20,County,27,145,Minnesota,Stearns,4,0,0.024833152258264782,0,0,0,0.2857142857142857,0,7.142857142857142,0,0,161075
2020-03-21,County,27,145,Minnesota,Stearns,4,0,0.024833152258264782,0,0,0,0.14285714285714285,0,3.571428571428571,0,0,161075
2020-03-22,County,27,145,Minnesota,Stearns,4,0,0.024833152258264782,0,0,0,0.14285714285714285,0,3.571428571428571,0,0,161075
2020-03-23,County,27,145,Minnesota,Stearns,5,0,0.03104144032283098,0,1,0,0.2857142857142857,0,5.7142857142857135,0,0,161075
2020-03-24,County,27,145,Minnesota,Stearns,5,0,0.03104144032283098,0,0,0,0.2857142857142857,0,5.7142857142857135,0,0,161075
2020-03-25,County,27,145,Minnesota,Stearns,5,0,0.03104144032283098,0,0,0,0.2857142857142857,0,5.7142857142857135,0,0,161075
2020-03-26,County,27,145,Minnesota,Stearns,5,0,0.03104144032283098,0,0,0,0.14285714285714285,0,2.8571428571428568,0,0,161075
2020-03-27,County,27,145,Minnesota,Stearns,5,0,0.03104144032283098,0,0,0,0.14285714285714285,0,2.8571428571428568,0,0,161075
2020-03-28,County,27,145,Minnesota,Stearns,5,0,0.03104144032283098,0,0,0,0.14285714285714285,0,2.8571428571428568,0,0,161075
2020-03-29,County,27,145,Minnesota,Stearns,5,0,0.03104144032283098,0,0,0,0.14285714285714285,0,2.8571428571428568,0,0,161075
2020-03-30,County,27,145,Minnesota,Stearns,5,0,0.03104144032283098,0,0,0,0,0,0,0,1,161075
2020-03-21,County,27,147,Minnesota,Steele,2,0,0.05457174820595378,0,2,0,NA,NA,NA,NA,0,36649
2020-03-22,County,27,147,Minnesota,Steele,3,0,0.08185762230893066,0,1,0,NA,NA,NA,NA,0,36649
2020-03-23,County,27,147,Minnesota,Steele,3,0,0.08185762230893066,0,0,0,NA,NA,NA,NA,0,36649
2020-03-24,County,27,147,Minnesota,Steele,5,0,0.13642937051488443,0,2,0,NA,NA,NA,NA,0,36649
2020-03-25,County,27,147,Minnesota,Steele,5,0,0.13642937051488443,0,0,0,NA,NA,NA,NA,0,36649
2020-03-26,County,27,147,Minnesota,Steele,5,0,0.13642937051488443,0,0,0,NA,NA,NA,NA,0,36649
2020-03-27,County,27,147,Minnesota,Steele,5,0,0.13642937051488443,0,0,0,0.7142857142857143,0,14.285714285714286,0,0,36649
2020-03-28,County,27,147,Minnesota,Steele,5,0,0.13642937051488443,0,0,0,0.42857142857142855,0,8.571428571428571,0,0,36649
2020-03-29,County,27,147,Minnesota,Steele,5,0,0.13642937051488443,0,0,0,0.2857142857142857,0,5.7142857142857135,0,0,36649
2020-03-30,County,27,147,Minnesota,Steele,6,0,0.16371524461786133,0,1,0,0.42857142857142855,0,7.142857142857142,0,1,36649
2020-03-21,County,27,157,Minnesota,Wabasha,1,0,0.04623849817357932,0,1,0,NA,NA,NA,NA,0,21627
2020-03-22,County,27,157,Minnesota,Wabasha,1,0,0.04623849817357932,0,0,0,NA,NA,NA,NA,0,21627
2020-03-23,County,27,157,Minnesota,Wabasha,1,0,0.04623849817357932,0,0,0,NA,NA,NA,NA,0,21627
2020-03-24,County,27,157,Minnesota,Wabasha,1,0,0.04623849817357932,0,0,0,NA,NA,NA,NA,0,21627
2020-03-25,County,27,157,Minnesota,Wabasha,3,0,0.13871549452073798,0,2,0,NA,NA,NA,NA,0,21627
2020-03-26,County,27,157,Minnesota,Wabasha,4,0,0.18495399269431728,0,1,0,NA,NA,NA,NA,0,21627
2020-03-27,County,27,157,Minnesota,Wabasha,4,0,0.18495399269431728,0,0,0,0.5714285714285714,0,14.285714285714285,0,0,21627
2020-03-28,County,27,157,Minnesota,Wabasha,4,0,0.18495399269431728,0,0,0,0.42857142857142855,0,10.714285714285714,0,0,21627
2020-03-29,County,27,157,Minnesota,Wabasha,4,0,0.18495399269431728,0,0,0,0.42857142857142855,0,10.714285714285714,0,0,21627
2020-03-30,County,27,157,Minnesota,Wabasha,6,0,0.27743098904147595,0,2,0,0.7142857142857143,0,11.904761904761905,0,1,21627
2020-03-15,County,27,161,Minnesota,Waseca,1,0,0.05372877713303245,0,1,0,NA,NA,NA,NA,0,18612
2020-03-16,County,27,161,Minnesota,Waseca,1,0,0.05372877713303245,0,0,0,NA,NA,NA,NA,0,18612
2020-03-17,County,27,161,Minnesota,Waseca,1,0,0.05372877713303245,0,0,0,NA,NA,NA,NA,0,18612
2020-03-18,County,27,161,Minnesota,Waseca,1,0,0.05372877713303245,0,0,0,NA,NA,NA,NA,0,18612
2020-03-19,County,27,161,Minnesota,Waseca,2,0,0.1074575542660649,0,1,0,NA,NA,NA,NA,0,18612
2020-03-20,County,27,161,Minnesota,Waseca,2,0,0.1074575542660649,0,0,0,NA,NA,NA,NA,0,18612
2020-03-21,County,27,161,Minnesota,Waseca,2,0,0.1074575542660649,0,0,0,0.2857142857142857,0,14.285714285714285,0,0,18612
2020-03-22,County,27,161,Minnesota,Waseca,2,0,0.1074575542660649,0,0,0,0.14285714285714285,0,7.142857142857142,0,0,18612
2020-03-23,County,27,161,Minnesota,Waseca,2,0,0.1074575542660649,0,0,0,0.14285714285714285,0,7.142857142857142,0,0,18612
2020-03-24,County,27,161,Minnesota,Waseca,2,0,0.1074575542660649,0,0,0,0.14285714285714285,0,7.142857142857142,0,0,18612
2020-03-25,County,27,161,Minnesota,Waseca,2,0,0.1074575542660649,0,0,0,0.14285714285714285,0,7.142857142857142,0,0,18612
2020-03-26,County,27,161,Minnesota,Waseca,2,0,0.1074575542660649,0,0,0,0,0,0,0,0,18612
2020-03-27,County,27,161,Minnesota,Waseca,3,0,0.16118633139909735,0,1,0,0.14285714285714285,0,4.761904761904762,0,0,18612
2020-03-28,County,27,161,Minnesota,Waseca,3,0,0.16118633139909735,0,0,0,0.14285714285714285,0,4.761904761904762,0,0,18612
